# Time-Dependent Results (Python Simulation)
# Used 8192 trajectories for analysis.
#Time		P0_adia_avg		P1_adia_avg		P0_dia_avg		P1_dia_avg		Etot_avg
7.575758    		0.000000    		0.000000    		0.284567    		0.715433    		0.000000    
7.676768    		0.000000    		0.000000    		0.272826    		0.727174    		0.000000    
7.777778    		0.000000    		0.000000    		0.263736    		0.736264    		0.000000    
7.878788    		0.000000    		0.000000    		0.261653    		0.738347    		0.000000    
7.979798    		0.000000    		0.000000    		0.261449    		0.738551    		0.000000    
8.080808    		0.000000    		0.000000    		0.266384    		0.733616    		0.000000    
8.181818    		0.000000    		0.000000    		0.272770    		0.727230    		0.000000    
8.282828    		0.000000    		0.000000    		0.286396    		0.713604    		0.000000    
8.383838    		0.000000    		0.000000    		0.297717    		0.702283    		0.000000    
8.484848    		0.000000    		0.000000    		0.308748    		0.691252    		0.000000    
8.585859    		0.000000    		0.000000    		0.317488    		0.682512    		0.000000    
8.686869    		0.000000    		0.000000    		0.328471    		0.671529    		0.000000    
8.787879    		0.000000    		0.000000    		0.334827    		0.665173    		0.000000    
8.888889    		0.000000    		0.000000    		0.335787    		0.664213    		0.000000    
8.989899    		0.000000    		0.000000    		0.335975    		0.664025    		0.000000    
9.090909    		0.000000    		0.000000    		0.332070    		0.667930    		0.000000    
9.191919    		0.000000    		0.000000    		0.326111    		0.673889    		0.000000    
9.292929    		0.000000    		0.000000    		0.314021    		0.685979    		0.000000    
9.393939    		0.000000    		0.000000    		0.302785    		0.697215    		0.000000    
9.494949    		0.000000    		0.000000    		0.288276    		0.711724    		0.000000    
9.595960    		0.000000    		0.000000    		0.275624    		0.724376    		0.000000    
9.696970    		0.000000    		0.000000    		0.261029    		0.738971    		0.000000    
9.797980    		0.000000    		0.000000    		0.251235    		0.748765    		0.000000    
9.898990    		0.000000    		0.000000    		0.245978    		0.754022    		0.000000    
10.000000   		0.000000    		0.000000    		0.242429    		0.757571    		0.000000    
